Sample Name	Protocol REF	Parameter Value[Post Extraction]	Parameter Value[Derivatization]	Extract Name	Protocol REF	Parameter Value[Chromatography Instrument]	Term Source REF	Term Accession Number	Parameter Value[Column model]	Parameter Value[Column type]	Labeled Extract Name	Label	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Scan polarity]	Parameter Value[Scan m/z range]	Parameter Value[Instrument]	Term Source REF	Term Accession Number	Parameter Value[Ion source]	Term Source REF	Term Accession Number	Parameter Value[Mass analyzer]	Term Source REF	Term Accession Number	MS Assay Name	Raw Spectral Data File	Protocol REF	Normalization Name	Derived Spectral Data File	Protocol REF	Data Transformation Name	Metabolite Assignment File
20080809_NIH_EWY_POS_095101	Extraction		none	20080809_NIH_EWY_POS_095101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095101	FILES/20080809_NIH_EWY_POS_095101.CDF	Data transformation	20080809_NIH_EWY_POS_095101	FILES/20080809_NIH_EWY_POS_0951.mzML	Metabolite identification	20080809_NIH_EWY_POS_095101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_095201	Extraction		none	20080809_NIH_EWY_POS_095201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095201	FILES/20080809_NIH_EWY_POS_095201.CDF	Data transformation	20080809_NIH_EWY_POS_095201	FILES/20080809_NIH_EWY_POS_0952.mzML	Metabolite identification	20080809_NIH_EWY_POS_095201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_095301	Extraction		none	20080809_NIH_EWY_POS_095301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095301	FILES/20080809_NIH_EWY_POS_095301.CDF	Data transformation	20080809_NIH_EWY_POS_095301	FILES/20080809_NIH_EWY_POS_0953.mzML	Metabolite identification	20080809_NIH_EWY_POS_095301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_095401	Extraction		none	20080809_NIH_EWY_POS_095401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095401	FILES/20080809_NIH_EWY_POS_095401.CDF	Data transformation	20080809_NIH_EWY_POS_095401	FILES/20080809_NIH_EWY_POS_0954.mzML	Metabolite identification	20080809_NIH_EWY_POS_095401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_095601	Extraction		none	20080809_NIH_EWY_POS_095601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095601	FILES/20080809_NIH_EWY_POS_095601.CDF	Data transformation	20080809_NIH_EWY_POS_095601	FILES/20080809_NIH_EWY_POS_0956.mzML	Metabolite identification	20080809_NIH_EWY_POS_095601	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_095701	Extraction		none	20080809_NIH_EWY_POS_095701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095701	FILES/20080809_NIH_EWY_POS_095701.CDF	Data transformation	20080809_NIH_EWY_POS_095701	FILES/20080809_NIH_EWY_POS_0957.mzML	Metabolite identification	20080809_NIH_EWY_POS_095701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_095801	Extraction		none	20080809_NIH_EWY_POS_095801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_095801	FILES/20080809_NIH_EWY_POS_095801.CDF	Data transformation	20080809_NIH_EWY_POS_095801	FILES/20080809_NIH_EWY_POS_0958.mzML	Metabolite identification	20080809_NIH_EWY_POS_095801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096001	Extraction		none	20080809_NIH_EWY_POS_096001	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096001	FILES/20080809_NIH_EWY_POS_096001.CDF	Data transformation	20080809_NIH_EWY_POS_096001	FILES/20080809_NIH_EWY_POS_0960.mzML	Metabolite identification	20080809_NIH_EWY_POS_096001	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096101	Extraction		none	20080809_NIH_EWY_POS_096101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096101	FILES/20080809_NIH_EWY_POS_096101.CDF	Data transformation	20080809_NIH_EWY_POS_096101	FILES/20080809_NIH_EWY_POS_0961.mzML	Metabolite identification	20080809_NIH_EWY_POS_096101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096201	Extraction		none	20080809_NIH_EWY_POS_096201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096201	FILES/20080809_NIH_EWY_POS_096201.CDF	Data transformation	20080809_NIH_EWY_POS_096201	FILES/20080809_NIH_EWY_POS_0962.mzML	Metabolite identification	20080809_NIH_EWY_POS_096201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096301	Extraction		none	20080809_NIH_EWY_POS_096301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096301	FILES/20080809_NIH_EWY_POS_096301.CDF	Data transformation	20080809_NIH_EWY_POS_096301	FILES/20080809_NIH_EWY_POS_0963.mzML	Metabolite identification	20080809_NIH_EWY_POS_096301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096401	Extraction		none	20080809_NIH_EWY_POS_096401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096401	FILES/20080809_NIH_EWY_POS_096401.CDF	Data transformation	20080809_NIH_EWY_POS_096401	FILES/20080809_NIH_EWY_POS_0964.mzML	Metabolite identification	20080809_NIH_EWY_POS_096401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096501	Extraction		none	20080809_NIH_EWY_POS_096501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096501	FILES/20080809_NIH_EWY_POS_096501.CDF	Data transformation	20080809_NIH_EWY_POS_096501	FILES/20080809_NIH_EWY_POS_0965.mzML	Metabolite identification	20080809_NIH_EWY_POS_096501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096601	Extraction		none	20080809_NIH_EWY_POS_096601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096601	FILES/20080809_NIH_EWY_POS_096601.CDF	Data transformation	20080809_NIH_EWY_POS_096601	FILES/20080809_NIH_EWY_POS_0966.mzML	Metabolite identification	20080809_NIH_EWY_POS_096601	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_096801	Extraction		none	20080809_NIH_EWY_POS_096801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_096801	FILES/20080809_NIH_EWY_POS_096801.CDF	Data transformation	20080809_NIH_EWY_POS_096801	FILES/20080809_NIH_EWY_POS_0968.mzML	Metabolite identification	20080809_NIH_EWY_POS_096801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097101	Extraction		none	20080809_NIH_EWY_POS_097101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097101	FILES/20080809_NIH_EWY_POS_097101.CDF	Data transformation	20080809_NIH_EWY_POS_097101	FILES/20080809_NIH_EWY_POS_0971.mzML	Metabolite identification	20080809_NIH_EWY_POS_097101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097201	Extraction		none	20080809_NIH_EWY_POS_097201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097201	FILES/20080809_NIH_EWY_POS_097201.CDF	Data transformation	20080809_NIH_EWY_POS_097201	FILES/20080809_NIH_EWY_POS_0972.mzML	Metabolite identification	20080809_NIH_EWY_POS_097201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097301	Extraction		none	20080809_NIH_EWY_POS_097301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097301	FILES/20080809_NIH_EWY_POS_097301.CDF	Data transformation	20080809_NIH_EWY_POS_097301	FILES/20080809_NIH_EWY_POS_0973.mzML	Metabolite identification	20080809_NIH_EWY_POS_097301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097401	Extraction		none	20080809_NIH_EWY_POS_097401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097401	FILES/20080809_NIH_EWY_POS_097401.CDF	Data transformation	20080809_NIH_EWY_POS_097401	FILES/20080809_NIH_EWY_POS_0974.mzML	Metabolite identification	20080809_NIH_EWY_POS_097401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097501	Extraction		none	20080809_NIH_EWY_POS_097501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097501	FILES/20080809_NIH_EWY_POS_097501.CDF	Data transformation	20080809_NIH_EWY_POS_097501	FILES/20080809_NIH_EWY_POS_0975.mzML	Metabolite identification	20080809_NIH_EWY_POS_097501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097701	Extraction		none	20080809_NIH_EWY_POS_097701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097701	FILES/20080809_NIH_EWY_POS_097701.CDF	Data transformation	20080809_NIH_EWY_POS_097701	FILES/20080809_NIH_EWY_POS_0977.mzML	Metabolite identification	20080809_NIH_EWY_POS_097701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097801	Extraction		none	20080809_NIH_EWY_POS_097801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097801	FILES/20080809_NIH_EWY_POS_097801.CDF	Data transformation	20080809_NIH_EWY_POS_097801	FILES/20080809_NIH_EWY_POS_0978.mzML	Metabolite identification	20080809_NIH_EWY_POS_097801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_097901	Extraction		none	20080809_NIH_EWY_POS_097901	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_097901	FILES/20080809_NIH_EWY_POS_097901.CDF	Data transformation	20080809_NIH_EWY_POS_097901	FILES/20080809_NIH_EWY_POS_0979.mzML	Metabolite identification	20080809_NIH_EWY_POS_097901	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098001	Extraction		none	20080809_NIH_EWY_POS_098001	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098001	FILES/20080809_NIH_EWY_POS_098001.CDF	Data transformation	20080809_NIH_EWY_POS_098001	FILES/20080809_NIH_EWY_POS_0980.mzML	Metabolite identification	20080809_NIH_EWY_POS_098001	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098101	Extraction		none	20080809_NIH_EWY_POS_098101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098101	FILES/20080809_NIH_EWY_POS_098101.CDF	Data transformation	20080809_NIH_EWY_POS_098101	FILES/20080809_NIH_EWY_POS_0981.mzML	Metabolite identification	20080809_NIH_EWY_POS_098101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098201	Extraction		none	20080809_NIH_EWY_POS_098201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098201	FILES/20080809_NIH_EWY_POS_098201.CDF	Data transformation	20080809_NIH_EWY_POS_098201	FILES/20080809_NIH_EWY_POS_0982.mzML	Metabolite identification	20080809_NIH_EWY_POS_098201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098301	Extraction		none	20080809_NIH_EWY_POS_098301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098301	FILES/20080809_NIH_EWY_POS_098301.CDF	Data transformation	20080809_NIH_EWY_POS_098301	FILES/20080809_NIH_EWY_POS_0983.mzML	Metabolite identification	20080809_NIH_EWY_POS_098301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098401	Extraction		none	20080809_NIH_EWY_POS_098401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098401	FILES/20080809_NIH_EWY_POS_098401.CDF	Data transformation	20080809_NIH_EWY_POS_098401	FILES/20080809_NIH_EWY_POS_0984.mzML	Metabolite identification	20080809_NIH_EWY_POS_098401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098501	Extraction		none	20080809_NIH_EWY_POS_098501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098501	FILES/20080809_NIH_EWY_POS_098501.CDF	Data transformation	20080809_NIH_EWY_POS_098501	FILES/20080809_NIH_EWY_POS_0985.mzML	Metabolite identification	20080809_NIH_EWY_POS_098501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098601	Extraction		none	20080809_NIH_EWY_POS_098601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098601	FILES/20080809_NIH_EWY_POS_098601.CDF	Data transformation	20080809_NIH_EWY_POS_098601	FILES/20080809_NIH_EWY_POS_0986.mzML	Metabolite identification	20080809_NIH_EWY_POS_098601	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098701	Extraction		none	20080809_NIH_EWY_POS_098701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098701	FILES/20080809_NIH_EWY_POS_098701.CDF	Data transformation	20080809_NIH_EWY_POS_098701	FILES/20080809_NIH_EWY_POS_0987.mzML	Metabolite identification	20080809_NIH_EWY_POS_098701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098801	Extraction		none	20080809_NIH_EWY_POS_098801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098801	FILES/20080809_NIH_EWY_POS_098801.CDF	Data transformation	20080809_NIH_EWY_POS_098801	FILES/20080809_NIH_EWY_POS_0988.mzML	Metabolite identification	20080809_NIH_EWY_POS_098801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_098901	Extraction		none	20080809_NIH_EWY_POS_098901	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_098901	FILES/20080809_NIH_EWY_POS_098901.CDF	Data transformation	20080809_NIH_EWY_POS_098901	FILES/20080809_NIH_EWY_POS_0989.mzML	Metabolite identification	20080809_NIH_EWY_POS_098901	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_099101	Extraction		none	20080809_NIH_EWY_POS_099101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_099101	FILES/20080809_NIH_EWY_POS_099101.CDF	Data transformation	20080809_NIH_EWY_POS_099101	FILES/20080809_NIH_EWY_POS_0991.mzML	Metabolite identification	20080809_NIH_EWY_POS_099101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_099301	Extraction		none	20080809_NIH_EWY_POS_099301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_099301	FILES/20080809_NIH_EWY_POS_099301.CDF	Data transformation	20080809_NIH_EWY_POS_099301	FILES/20080809_NIH_EWY_POS_0993.mzML	Metabolite identification	20080809_NIH_EWY_POS_099301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_099401	Extraction		none	20080809_NIH_EWY_POS_099401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_099401	FILES/20080809_NIH_EWY_POS_099401.CDF	Data transformation	20080809_NIH_EWY_POS_099401	FILES/20080809_NIH_EWY_POS_0994.mzML	Metabolite identification	20080809_NIH_EWY_POS_099401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_099501	Extraction		none	20080809_NIH_EWY_POS_099501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_099501	FILES/20080809_NIH_EWY_POS_099501.CDF	Data transformation	20080809_NIH_EWY_POS_099501	FILES/20080809_NIH_EWY_POS_0995.mzML	Metabolite identification	20080809_NIH_EWY_POS_099501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_099601	Extraction		none	20080809_NIH_EWY_POS_099601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_099601	FILES/20080809_NIH_EWY_POS_099601.CDF	Data transformation	20080809_NIH_EWY_POS_099601	FILES/20080809_NIH_EWY_POS_0996.mzML	Metabolite identification	20080809_NIH_EWY_POS_099601	m_MTBLS28_POS_v2_maf.tsv
